pack_row,reason,sequence_id,split,station,latitude,longitude,init_time_bjt,init_time_utc,target_time_bjt,target_time_utc,lead_minutes,observed_ghi_15min_wm2,label_record_times_bjt,solar_cosine,day_mask_sza_lt_90,clear_sky_ghi_15min_wm2,kt,simvp_seq_id,cache_index,station_index,lead_index
130246,suspected_positive_flatline_ge60min,train_20240701T0815+0800,train,sili,25.9478611111,112.347916667,2024-07-01T08:15:00+08:00,2024-07-01T00:15:00+00:00,2024-07-01T08:30:00+08:00,2024-07-01T00:30:00+00:00,15,362.0,2024-07-01T08:20:00+08:00|2024-07-01T08:25:00+08:00|2024-07-01T08:30:00+08:00,0.5719792705917613,True,440.80345217318853,0.8212276882481692,hunan_202406302230,5627,0,0
130247,suspected_positive_flatline_ge60min,train_20240701T0815+0800,train,sili,25.9478611111,112.347916667,2024-07-01T08:15:00+08:00,2024-07-01T00:15:00+00:00,2024-07-01T08:45:00+08:00,2024-07-01T00:45:00+00:00,30,362.0,2024-07-01T08:35:00+08:00|2024-07-01T08:40:00+08:00|2024-07-01T08:45:00+08:00,0.6184457838543783,True,492.4870992588563,0.7350446347625628,hunan_202406302230,5627,0,1
130278,suspected_positive_flatline_ge60min,train_20240701T0830+0800,train,sili,25.9478611111,112.347916667,2024-07-01T08:30:00+08:00,2024-07-01T00:30:00+00:00,2024-07-01T08:45:00+08:00,2024-07-01T00:45:00+00:00,15,362.0,2024-07-01T08:35:00+08:00|2024-07-01T08:40:00+08:00|2024-07-01T08:45:00+08:00,0.6184457838543783,True,492.4870992588563,0.7350446347625628,hunan_202406302245,5628,0,0
320198,suspected_positive_flatline_ge60min,train_20241205T0600+0800,train,zhujia,29.566666667,112.45,2024-12-05T06:00:00+08:00,2024-12-04T22:00:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,240,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042015,15100,1,15
320222,suspected_positive_flatline_ge60min,train_20241205T0615+0800,train,zhujia,29.566666667,112.45,2024-12-05T06:15:00+08:00,2024-12-04T22:15:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,225,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042030,15101,1,14
320223,suspected_positive_flatline_ge60min,train_20241205T0615+0800,train,zhujia,29.566666667,112.45,2024-12-05T06:15:00+08:00,2024-12-04T22:15:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,240,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042030,15101,1,15
320248,suspected_positive_flatline_ge60min,train_20241205T0630+0800,train,zhujia,29.566666667,112.45,2024-12-05T06:30:00+08:00,2024-12-04T22:30:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,210,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042045,15102,1,13
320249,suspected_positive_flatline_ge60min,train_20241205T0630+0800,train,zhujia,29.566666667,112.45,2024-12-05T06:30:00+08:00,2024-12-04T22:30:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,225,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042045,15102,1,14
320250,suspected_positive_flatline_ge60min,train_20241205T0630+0800,train,zhujia,29.566666667,112.45,2024-12-05T06:30:00+08:00,2024-12-04T22:30:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,240,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412042045,15102,1,15
320276,suspected_positive_flatline_ge60min,train_20241205T0645+0800,train,zhujia,29.566666667,112.45,2024-12-05T06:45:00+08:00,2024-12-04T22:45:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,195,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042100,15103,1,12
320277,suspected_positive_flatline_ge60min,train_20241205T0645+0800,train,zhujia,29.566666667,112.45,2024-12-05T06:45:00+08:00,2024-12-04T22:45:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,210,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042100,15103,1,13
320278,suspected_positive_flatline_ge60min,train_20241205T0645+0800,train,zhujia,29.566666667,112.45,2024-12-05T06:45:00+08:00,2024-12-04T22:45:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,225,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412042100,15103,1,14
320279,suspected_positive_flatline_ge60min,train_20241205T0645+0800,train,zhujia,29.566666667,112.45,2024-12-05T06:45:00+08:00,2024-12-04T22:45:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,240,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412042100,15103,1,15
320306,suspected_positive_flatline_ge60min,train_20241205T0700+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:00:00+08:00,2024-12-04T23:00:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,180,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042115,15104,1,11
320307,suspected_positive_flatline_ge60min,train_20241205T0700+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:00:00+08:00,2024-12-04T23:00:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,195,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042115,15104,1,12
320308,suspected_positive_flatline_ge60min,train_20241205T0700+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:00:00+08:00,2024-12-04T23:00:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,210,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412042115,15104,1,13
320309,suspected_positive_flatline_ge60min,train_20241205T0700+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:00:00+08:00,2024-12-04T23:00:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,225,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412042115,15104,1,14
320310,suspected_positive_flatline_ge60min,train_20241205T0700+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:00:00+08:00,2024-12-04T23:00:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,240,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412042115,15104,1,15
320337,suspected_positive_flatline_ge60min,train_20241205T0715+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:15:00+08:00,2024-12-04T23:15:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,165,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042130,15105,1,10
320338,suspected_positive_flatline_ge60min,train_20241205T0715+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:15:00+08:00,2024-12-04T23:15:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,180,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042130,15105,1,11
320339,suspected_positive_flatline_ge60min,train_20241205T0715+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:15:00+08:00,2024-12-04T23:15:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,195,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412042130,15105,1,12
320340,suspected_positive_flatline_ge60min,train_20241205T0715+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:15:00+08:00,2024-12-04T23:15:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,210,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412042130,15105,1,13
320341,suspected_positive_flatline_ge60min,train_20241205T0715+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:15:00+08:00,2024-12-04T23:15:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,225,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412042130,15105,1,14
320342,suspected_positive_flatline_ge60min,train_20241205T0715+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:15:00+08:00,2024-12-04T23:15:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,240,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412042130,15105,1,15
320368,suspected_positive_flatline_ge60min,train_20241205T0730+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:30:00+08:00,2024-12-04T23:30:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,150,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042145,15106,1,9
320369,suspected_positive_flatline_ge60min,train_20241205T0730+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:30:00+08:00,2024-12-04T23:30:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,165,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042145,15106,1,10
320370,suspected_positive_flatline_ge60min,train_20241205T0730+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:30:00+08:00,2024-12-04T23:30:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,180,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412042145,15106,1,11
320371,suspected_positive_flatline_ge60min,train_20241205T0730+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:30:00+08:00,2024-12-04T23:30:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,195,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412042145,15106,1,12
320372,suspected_positive_flatline_ge60min,train_20241205T0730+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:30:00+08:00,2024-12-04T23:30:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,210,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412042145,15106,1,13
320373,suspected_positive_flatline_ge60min,train_20241205T0730+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:30:00+08:00,2024-12-04T23:30:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,225,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412042145,15106,1,14
320374,suspected_positive_flatline_ge60min,train_20241205T0730+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:30:00+08:00,2024-12-04T23:30:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,240,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412042145,15106,1,15
320399,suspected_positive_flatline_ge60min,train_20241205T0745+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:45:00+08:00,2024-12-04T23:45:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,135,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042200,15107,1,8
320400,suspected_positive_flatline_ge60min,train_20241205T0745+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:45:00+08:00,2024-12-04T23:45:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,150,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042200,15107,1,9
320401,suspected_positive_flatline_ge60min,train_20241205T0745+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:45:00+08:00,2024-12-04T23:45:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,165,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412042200,15107,1,10
320402,suspected_positive_flatline_ge60min,train_20241205T0745+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:45:00+08:00,2024-12-04T23:45:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,180,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412042200,15107,1,11
320403,suspected_positive_flatline_ge60min,train_20241205T0745+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:45:00+08:00,2024-12-04T23:45:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,195,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412042200,15107,1,12
320404,suspected_positive_flatline_ge60min,train_20241205T0745+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:45:00+08:00,2024-12-04T23:45:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,210,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412042200,15107,1,13
320405,suspected_positive_flatline_ge60min,train_20241205T0745+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:45:00+08:00,2024-12-04T23:45:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,225,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412042200,15107,1,14
320406,suspected_positive_flatline_ge60min,train_20241205T0745+0800,train,zhujia,29.566666667,112.45,2024-12-05T07:45:00+08:00,2024-12-04T23:45:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,240,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412042200,15107,1,15
320430,suspected_positive_flatline_ge60min,train_20241205T0800+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:00:00+08:00,2024-12-05T00:00:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,120,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042215,15108,1,7
320431,suspected_positive_flatline_ge60min,train_20241205T0800+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:00:00+08:00,2024-12-05T00:00:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,135,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042215,15108,1,8
320432,suspected_positive_flatline_ge60min,train_20241205T0800+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:00:00+08:00,2024-12-05T00:00:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,150,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412042215,15108,1,9
320433,suspected_positive_flatline_ge60min,train_20241205T0800+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:00:00+08:00,2024-12-05T00:00:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,165,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412042215,15108,1,10
320434,suspected_positive_flatline_ge60min,train_20241205T0800+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:00:00+08:00,2024-12-05T00:00:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,180,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412042215,15108,1,11
320435,suspected_positive_flatline_ge60min,train_20241205T0800+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:00:00+08:00,2024-12-05T00:00:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,195,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412042215,15108,1,12
320436,suspected_positive_flatline_ge60min,train_20241205T0800+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:00:00+08:00,2024-12-05T00:00:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,210,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412042215,15108,1,13
320437,suspected_positive_flatline_ge60min,train_20241205T0800+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:00:00+08:00,2024-12-05T00:00:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,225,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412042215,15108,1,14
320461,suspected_positive_flatline_ge60min,train_20241205T0815+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:15:00+08:00,2024-12-05T00:15:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,105,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042230,15109,1,6
320462,suspected_positive_flatline_ge60min,train_20241205T0815+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:15:00+08:00,2024-12-05T00:15:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,120,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042230,15109,1,7
320463,suspected_positive_flatline_ge60min,train_20241205T0815+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:15:00+08:00,2024-12-05T00:15:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,135,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412042230,15109,1,8
320464,suspected_positive_flatline_ge60min,train_20241205T0815+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:15:00+08:00,2024-12-05T00:15:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,150,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412042230,15109,1,9
320465,suspected_positive_flatline_ge60min,train_20241205T0815+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:15:00+08:00,2024-12-05T00:15:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,165,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412042230,15109,1,10
320466,suspected_positive_flatline_ge60min,train_20241205T0815+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:15:00+08:00,2024-12-05T00:15:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,180,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412042230,15109,1,11
320467,suspected_positive_flatline_ge60min,train_20241205T0815+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:15:00+08:00,2024-12-05T00:15:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,195,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412042230,15109,1,12
320468,suspected_positive_flatline_ge60min,train_20241205T0815+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:15:00+08:00,2024-12-05T00:15:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,210,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412042230,15109,1,13
320492,suspected_positive_flatline_ge60min,train_20241205T0830+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:30:00+08:00,2024-12-05T00:30:00+00:00,2024-12-05T10:00:00+08:00,2024-12-05T02:00:00+00:00,90,93.33333333333331,2024-12-05T09:50:00+08:00|2024-12-05T09:55:00+08:00|2024-12-05T10:00:00+08:00,0.4680198805284971,True,423.656467929538,0.22030428046918524,hunan_202412042245,15110,1,5
320493,suspected_positive_flatline_ge60min,train_20241205T0830+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:30:00+08:00,2024-12-05T00:30:00+00:00,2024-12-05T10:15:00+08:00,2024-12-05T02:15:00+00:00,105,140.0,2024-12-05T10:05:00+08:00|2024-12-05T10:10:00+08:00|2024-12-05T10:15:00+08:00,0.4970167419031328,True,459.51716853910244,0.304667615456215,hunan_202412042245,15110,1,6
320494,suspected_positive_flatline_ge60min,train_20241205T0830+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:30:00+08:00,2024-12-05T00:30:00+00:00,2024-12-05T10:30:00+08:00,2024-12-05T02:30:00+00:00,120,140.0,2024-12-05T10:20:00+08:00|2024-12-05T10:25:00+08:00|2024-12-05T10:30:00+08:00,0.5230814713855567,True,492.0886221477454,0.2845015993033186,hunan_202412042245,15110,1,7
320495,suspected_positive_flatline_ge60min,train_20241205T0830+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:30:00+08:00,2024-12-05T00:30:00+00:00,2024-12-05T10:45:00+08:00,2024-12-05T02:45:00+00:00,135,140.0,2024-12-05T10:35:00+08:00|2024-12-05T10:40:00+08:00|2024-12-05T10:45:00+08:00,0.5461025305160381,True,521.1839342214888,0.26861917800502244,hunan_202412042245,15110,1,8
320496,suspected_positive_flatline_ge60min,train_20241205T0830+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:30:00+08:00,2024-12-05T00:30:00+00:00,2024-12-05T11:00:00+08:00,2024-12-05T03:00:00+00:00,150,140.0,2024-12-05T10:50:00+08:00|2024-12-05T10:55:00+08:00|2024-12-05T11:00:00+08:00,0.565981408966019,True,546.6439388558001,0.2561082087419445,hunan_202412042245,15110,1,9
320497,suspected_positive_flatline_ge60min,train_20241205T0830+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:30:00+08:00,2024-12-05T00:30:00+00:00,2024-12-05T11:15:00+08:00,2024-12-05T03:15:00+00:00,165,140.0,2024-12-05T11:05:00+08:00|2024-12-05T11:10:00+08:00|2024-12-05T11:15:00+08:00,0.5826330458832263,True,568.3341379361003,0.24633396210969938,hunan_202412042245,15110,1,10
320498,suspected_positive_flatline_ge60min,train_20241205T0830+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:30:00+08:00,2024-12-05T00:30:00+00:00,2024-12-05T11:30:00+08:00,2024-12-05T03:30:00+00:00,180,140.0,2024-12-05T11:20:00+08:00|2024-12-05T11:25:00+08:00|2024-12-05T11:30:00+08:00,0.5959861936693038,True,586.1428483680605,0.2388496258033142,hunan_202412042245,15110,1,11
320499,suspected_positive_flatline_ge60min,train_20241205T0830+0800,train,zhujia,29.566666667,112.45,2024-12-05T08:30:00+08:00,2024-12-05T00:30:00+00:00,2024-12-05T11:45:00+08:00,2024-12-05T03:45:00+00:00,195,140.0,2024-12-05T11:35:00+08:00|2024-12-05T11:40:00+08:00|2024-12-05T11:45:00+08:00,0.6059837226342273,True,599.9800753063261,0.23334108208263674,hunan_202412042245,15110,1,12
